Title,Title_URL,Image,Tag,Price,Price1,style_component__qn84q,style_listingdetail__b0bdg,style_listingdetail__b0bdg2,style_listingdetail__b0bdg3
8183 Kipling Ave,https://www.zoocasa.com/vaughan-on-real-estate/8183-kipling-ave,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2F3f5bcfc4-d0f9-460b-b7df-bf76366cbbc5.jpg&w=640&q=75,Sold,"$1,348,000","List Price$1,298,800",9 days ,3 Bed,2 Bath,1100–1500 sqft
116 Richbell St,https://www.zoocasa.com/vaughan-on-real-estate/116-richbell-st,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fb078c0fb-1ae5-49bc-9e3f-0ad49a8825e7.jpg&w=640&q=75,Sold,"$1,350,000","List Price$1,188,000",10 days ,3 Bed,3 Bath,N/A sqft
40 Shemer Dr,https://www.zoocasa.com/vaughan-on-real-estate/40-shemer-dr,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,450,000","List Price$1,539,900",10 days ,3 Bed,4 Bath,N/A sqft
719 - 99 Eagle Rock Way,https://www.zoocasa.com/vaughan-on-real-estate/719-99-eagle-rock-way,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$867,429","List Price$798,000",Sold 11 Days Ago,2 Bed,2 Bath,800–899 sqft
80 Novaview Cres,https://www.zoocasa.com/vaughan-on-real-estate/80-novaview-cres,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$2,310,000","List Price$2,300,000",11 days ,4 Bed,4 Bath,N/A sqft
518 - 83 Woodbridge Ave,https://www.zoocasa.com/vaughan-on-real-estate/518-83-woodbridge-ave,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$822,000","List Price$689,900",12 days ,1 Bed,1 Bath,800–899 sqft
219 - 30 North Park Rd,https://www.zoocasa.com/vaughan-on-real-estate/219-30-n-park-rd,https://www.zoocasa.com/_next/image?url=https%3A%2F%2Fcdn0.zoocasa.com%2Fimages%2Flistings%2Fa66604a2-db6c-431b-96aa-17f91ee4199c.jpg&w=640&q=75,Sold,"$718,000","List Price$679,800",Sold 10 Days Ago,1 Bed,2 Bath,700–799 sqft
44 Abdus Salam St,https://www.zoocasa.com/vaughan-on-real-estate/44-abdus-salam-st,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$980,000","List Price$999,990",Sold 11 Days Ago,3 Bed,3 Bath,1100–1500 sqft
99 Hunterwood Chse,https://www.zoocasa.com/vaughan-on-real-estate/99-hunterwood-chase,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$3,550,000","List Price$3,699,000",10 days ,4 Bed,5 Bath,3500–5000 sqft
30 Arisaig Dr,https://www.zoocasa.com/vaughan-on-real-estate/30-arisaig-dr,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,641,000","List Price$1,598,000",11 days ,4 Bed,4 Bath,2500–3000 sqft
79 Harmony Rd,https://www.zoocasa.com/vaughan-on-real-estate/79-harmony-rd,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,000,000","List Price$999,900",10 days ,3 Bed,4 Bath,N/A sqft
27 Vania Dr,https://www.zoocasa.com/vaughan-on-real-estate/27-vania-dr,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,275,000","List Price$1,198,000",11 days ,3 Bed,4 Bath,N/A sqft
55 Hopewell St,https://www.zoocasa.com/vaughan-on-real-estate/55-hopewell-st,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Sold,"$1,600,000","List Price$1,699,000",11 days ,4 Bed,3 Bath,2000–2500 sqft
